id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
9169,0,Male,53,Greater than 45,Hispanic,0,0,0,1,High
9171,0,Female,22,Less than 25,African-American,0,0,0,2,Unknown
9175,1,Female,27,25 - 45,African-American,0,0,0,12,Unknown
9176,1,Female,27,25 - 45,African-American,0,0,0,12,Unknown
9177,0,Male,48,Greater than 45,Caucasian,0,0,0,0,Unknown
9178,0,Male,48,Greater than 45,Caucasian,0,0,0,0,Unknown
9181,0,Male,33,25 - 45,African-American,0,0,0,3,Middle
9185,0,Male,33,25 - 45,African-American,0,0,0,3,Middle
9187,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
9188,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
9189,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
9191,0,Female,38,25 - 45,African-American,0,0,0,2,Unknown
9193,0,Male,60,Greater than 45,African-American,0,0,0,0,Unknown
9195,0,Male,24,Less than 25,Caucasian,0,0,0,3,Middle
9197,0,Male,30,25 - 45,African-American,0,0,0,1,Unknown
9201,0,Female,43,25 - 45,Caucasian,0,0,0,0,Unknown
9202,0,Male,48,Greater than 45,Hispanic,0,0,0,1,Unknown
9203,0,Male,50,Greater than 45,Caucasian,0,0,0,3,Unknown
9204,0,Male,50,Greater than 45,Caucasian,0,0,0,3,Unknown
9207,0,Male,45,Greater than 45,African-American,0,0,0,2,Unknown
9211,0,Male,31,25 - 45,Caucasian,0,0,0,1,Middle
9213,0,Male,50,Greater than 45,Caucasian,0,0,0,1,Unknown
9214,0,Female,47,Greater than 45,Hispanic,0,0,0,0,Unknown
9215,0,Female,26,25 - 45,Other,0,0,0,1,Unknown
9217,0,Female,42,25 - 45,Caucasian,0,0,0,0,Unknown
9219,0,Female,42,25 - 45,Caucasian,0,0,0,0,Unknown
9221,1,Male,34,25 - 45,Caucasian,0,0,1,5,High
9223,1,Male,34,25 - 45,Caucasian,0,0,1,5,High
9227,0,Male,26,25 - 45,Caucasian,0,0,0,1,Unknown
9228,0,Female,28,25 - 45,Caucasian,0,0,0,0,Unknown
9229,0,Female,28,25 - 45,Caucasian,0,0,0,0,Unknown
9230,0,Male,27,25 - 45,African-American,0,0,0,1,Unknown
9233,0,Male,23,Less than 25,Caucasian,0,0,2,2,Middle
9237,1,Male,35,25 - 45,Hispanic,0,0,0,5,Unknown
9239,0,Male,21,Less than 25,Caucasian,0,0,1,1,Middle
9240,0,Male,45,Greater than 45,African-American,0,0,0,1,Unknown
9241,0,Female,22,Less than 25,African-American,0,1,0,2,Middle
9243,1,Female,22,Less than 25,Caucasian,0,0,1,5,Unknown
9245,1,Male,29,25 - 45,African-American,0,0,0,6,High
9247,1,Male,29,25 - 45,African-American,0,0,0,6,High
9249,1,Male,29,25 - 45,African-American,0,0,0,6,High
9253,0,Female,30,25 - 45,African-American,0,0,0,0,Unknown
9254,0,Male,45,Greater than 45,Caucasian,0,0,0,3,Middle
9255,0,Female,24,Less than 25,African-American,0,0,0,2,Unknown
9256,0,Female,24,Less than 25,African-American,0,0,0,2,Unknown
9259,0,Male,31,25 - 45,Caucasian,0,0,0,4,Middle
9263,1,Male,42,25 - 45,African-American,0,0,0,19,Unknown
9265,0,Female,44,25 - 45,Hispanic,0,0,0,4,Middle
9266,0,Female,44,25 - 45,Hispanic,0,0,0,4,Middle
9267,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
9269,1,Male,38,25 - 45,African-American,0,0,0,11,Unknown
9271,1,Male,51,Greater than 45,African-American,0,0,0,22,High
9273,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
9275,1,Male,47,Greater than 45,African-American,0,0,1,19,High
9279,0,Male,51,Greater than 45,African-American,0,0,0,0,Middle
9280,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
9281,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
9282,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
9285,0,Male,53,Greater than 45,Hispanic,0,0,0,1,Unknown
9289,1,Male,35,25 - 45,African-American,0,0,0,5,High
9291,0,Male,39,25 - 45,African-American,0,0,0,0,Unknown
9292,1,Male,20,Less than 25,African-American,13,0,1,13,Unknown
9293,0,Female,33,25 - 45,African-American,0,0,0,0,Unknown
9295,0,Male,59,Greater than 45,Other,0,0,0,1,Unknown
9297,1,Male,29,25 - 45,Caucasian,0,0,0,7,Unknown
9299,0,Female,33,25 - 45,Caucasian,0,0,0,1,Unknown
9301,1,Female,29,25 - 45,African-American,0,0,0,9,High
9305,1,Male,45,Greater than 45,African-American,0,0,0,14,Unknown
9306,1,Male,45,Greater than 45,African-American,0,0,0,14,Unknown
9307,1,Male,24,Less than 25,African-American,0,0,3,3,Middle
9308,1,Male,43,25 - 45,African-American,0,0,0,5,Unknown
9311,0,Female,50,Greater than 45,Caucasian,0,0,0,2,Unknown
9315,1,Male,53,Greater than 45,African-American,0,0,0,13,Unknown
9317,0,Male,43,25 - 45,African-American,0,0,0,4,Middle
9318,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
9319,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
9321,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
9323,0,Male,37,25 - 45,African-American,0,0,0,0,Unknown
9325,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
9327,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
9331,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
9332,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
9333,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
9334,1,Male,39,25 - 45,Caucasian,0,0,0,9,Middle
9337,0,Male,37,25 - 45,Caucasian,0,0,0,4,Middle
9341,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
9343,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
9344,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
9345,0,Male,22,Less than 25,Caucasian,0,0,0,3,High
9347,0,Male,42,25 - 45,African-American,0,0,0,1,Unknown
9349,0,Male,39,25 - 45,Hispanic,0,0,0,2,Unknown
9351,0,Female,28,25 - 45,Caucasian,0,0,0,0,Unknown
9353,0,Male,58,Greater than 45,Caucasian,0,0,0,1,Unknown
9357,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
9358,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
9359,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
9360,0,Female,29,25 - 45,Caucasian,0,0,0,1,High
9363,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
9367,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
9369,1,Male,59,Greater than 45,African-American,0,0,0,22,High
9370,1,Male,59,Greater than 45,African-American,0,0,0,22,High
9371,1,Male,59,Greater than 45,African-American,0,0,0,22,High
9373,0,Male,29,25 - 45,Other,0,0,0,4,Middle
9375,0,Male,29,25 - 45,Other,0,0,0,4,Middle
9377,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Middle
9379,0,Male,33,25 - 45,African-American,0,0,0,2,Middle
9383,0,Male,51,Greater than 45,Caucasian,0,0,0,1,Unknown
9384,0,Female,20,Less than 25,Caucasian,0,0,0,0,Unknown
9385,1,Male,25,25 - 45,African-American,0,0,2,11,High
9386,1,Male,25,25 - 45,African-American,0,0,2,11,High
9389,0,Male,32,25 - 45,Caucasian,0,0,0,0,Middle
9393,1,Male,27,25 - 45,African-American,0,0,0,7,Unknown
9395,0,Male,39,25 - 45,Caucasian,0,0,0,1,Unknown
9396,0,Male,58,Greater than 45,Caucasian,0,0,0,1,Unknown
9397,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
9399,0,Female,42,25 - 45,Caucasian,0,0,0,5,High
9401,0,Female,42,25 - 45,Caucasian,0,0,0,5,High
9403,0,Female,42,25 - 45,Caucasian,0,0,0,5,High
9405,0,Male,37,25 - 45,African-American,0,0,0,0,Unknown
9409,1,Male,42,25 - 45,African-American,0,0,0,10,Unknown
9410,0,Male,60,Greater than 45,Other,0,0,0,1,Unknown
9411,0,Male,37,25 - 45,Hispanic,0,0,0,2,Middle
9412,0,Male,42,25 - 45,Caucasian,0,0,0,4,Middle
9415,1,Male,52,Greater than 45,African-American,3,0,0,23,Unknown
9419,0,Male,44,25 - 45,Hispanic,0,0,0,0,High
9421,0,Female,29,25 - 45,Hispanic,0,0,0,0,Unknown
9422,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9423,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9425,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9427,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9429,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9431,1,Male,23,Less than 25,African-American,0,0,0,6,Middle
9435,1,Male,36,25 - 45,Caucasian,0,0,0,7,Unknown
9436,1,Male,36,25 - 45,Caucasian,0,0,0,7,Unknown
9437,0,Female,28,25 - 45,Caucasian,0,0,0,2,Unknown
9438,1,Male,28,25 - 45,African-American,0,0,0,5,Unknown
9441,0,Female,43,25 - 45,African-American,0,0,0,2,High
9445,0,Female,25,25 - 45,Caucasian,0,0,0,0,Unknown
9447,1,Male,32,25 - 45,African-American,0,0,0,7,High
9448,1,Male,32,25 - 45,African-American,0,0,0,7,High
9449,1,Male,32,25 - 45,African-American,0,0,0,7,High
9451,1,Male,32,25 - 45,African-American,0,0,0,7,High
9453,1,Male,32,25 - 45,African-American,0,0,0,7,High
9455,0,Male,21,Less than 25,African-American,0,0,0,0,Middle
9457,0,Male,37,25 - 45,Caucasian,0,0,0,0,Unknown
9461,0,Male,33,25 - 45,Caucasian,0,0,0,2,Unknown
9462,0,Male,33,25 - 45,Caucasian,0,0,0,2,Unknown
9463,0,Male,33,25 - 45,Caucasian,0,0,0,2,Unknown
9464,0,Female,33,25 - 45,African-American,0,0,0,2,Unknown
9467,0,Female,51,Greater than 45,Caucasian,0,0,0,4,Unknown
9471,1,Male,35,25 - 45,Hispanic,0,0,0,5,Middle
9473,1,Male,32,25 - 45,African-American,0,0,0,17,Middle
9474,1,Male,32,25 - 45,African-American,0,0,0,17,Middle
9475,1,Male,18,Less than 25,Caucasian,5,0,0,4,High
9477,0,Male,32,25 - 45,Caucasian,0,0,0,3,High
9479,0,Male,32,25 - 45,Caucasian,0,0,0,3,High
9481,0,Male,37,25 - 45,Other,0,0,0,0,Unknown
9483,0,Female,25,25 - 45,Hispanic,0,0,1,0,Unknown
9487,1,Male,63,Greater than 45,Caucasian,0,0,0,10,Middle
9488,1,Male,38,25 - 45,African-American,0,1,0,16,High
9489,1,Male,24,Less than 25,African-American,0,0,0,5,Unknown
9490,1,Male,24,Less than 25,African-American,0,0,0,5,Unknown
9493,1,Male,32,25 - 45,African-American,0,0,0,6,Middle
9497,0,Male,25,25 - 45,Caucasian,0,0,1,0,Unknown
9499,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
9500,0,Male,38,25 - 45,Hispanic,0,0,0,1,Unknown
9501,0,Female,47,Greater than 45,Caucasian,0,0,0,0,Unknown
9503,0,Male,33,25 - 45,Caucasian,0,0,0,1,Middle
9505,1,Male,35,25 - 45,African-American,0,0,0,5,Unknown
9507,0,Male,28,25 - 45,African-American,0,0,0,0,Unknown
9509,0,Male,26,25 - 45,Caucasian,0,0,0,1,Unknown
9513,1,Male,36,25 - 45,African-American,10,0,0,14,Middle
9514,1,Male,36,25 - 45,African-American,10,0,0,14,Middle
9515,0,Male,46,Greater than 45,African-American,0,0,0,1,Unknown
9516,0,Female,65,Greater than 45,Caucasian,0,0,0,0,Unknown
9519,0,Female,22,Less than 25,African-American,0,0,0,0,Unknown
9523,0,Female,26,25 - 45,Caucasian,0,0,0,4,Middle
9525,0,Female,26,25 - 45,Caucasian,0,0,0,4,Middle
9526,0,Male,20,Less than 25,Hispanic,0,0,0,0,High
9527,0,Male,20,Less than 25,Hispanic,0,0,0,0,High
9529,0,Male,49,Greater than 45,Hispanic,0,0,0,0,Unknown
9531,0,Male,31,25 - 45,African-American,0,0,0,3,Unknown
9533,1,Male,56,Greater than 45,African-American,0,0,0,7,Unknown
9535,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
9539,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
9540,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
9541,0,Male,34,25 - 45,African-American,0,0,0,2,Unknown
9542,0,Male,52,Greater than 45,Caucasian,0,0,0,2,High
9545,0,Male,29,25 - 45,African-American,0,0,0,1,Unknown
9549,1,Male,33,25 - 45,African-American,0,1,0,5,Unknown
9551,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
9552,1,Male,34,25 - 45,African-American,0,0,0,5,Unknown
9553,0,Male,33,25 - 45,African-American,0,0,0,1,Middle
9555,0,Male,21,Less than 25,African-American,0,1,2,1,Unknown
9557,0,Male,21,Less than 25,African-American,0,1,2,1,Unknown
9559,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
9561,1,Male,46,Greater than 45,African-American,0,0,0,9,Unknown
9565,0,Male,57,Greater than 45,Caucasian,0,0,0,1,Unknown
9566,0,Male,22,Less than 25,African-American,0,0,1,2,Middle
9567,0,Male,22,Less than 25,African-American,0,0,1,2,Middle
9568,0,Male,22,Less than 25,African-American,0,0,1,2,Middle
9571,0,Female,48,Greater than 45,Caucasian,0,0,0,1,Middle
9575,1,Female,39,25 - 45,African-American,0,2,0,22,Middle
9577,0,Female,33,25 - 45,Caucasian,0,0,0,0,Middle
9578,0,Female,33,25 - 45,Caucasian,0,0,0,0,Middle
9579,0,Female,33,25 - 45,Caucasian,0,0,0,0,Middle
9581,0,Female,33,25 - 45,Caucasian,0,0,0,0,Middle
9583,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
9585,0,Male,43,25 - 45,African-American,0,0,0,0,Middle
9587,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
9591,0,Female,35,25 - 45,African-American,0,0,0,2,Middle
9592,1,Male,31,25 - 45,African-American,0,0,0,9,Middle
9593,1,Male,31,25 - 45,African-American,0,0,0,9,Middle
9594,1,Male,31,25 - 45,African-American,0,0,0,9,Middle
9597,0,Male,49,Greater than 45,Caucasian,0,0,0,0,Unknown
9601,0,Female,52,Greater than 45,Caucasian,0,0,0,0,Unknown
9603,0,Male,23,Less than 25,African-American,0,1,0,2,High
9604,0,Male,23,Less than 25,African-American,0,1,0,2,High
9605,0,Male,23,Less than 25,African-American,0,1,0,2,High
9607,1,Male,55,Greater than 45,African-American,0,0,0,12,High
9609,0,Male,19,Less than 25,African-American,0,0,0,1,Unknown
9611,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
9613,1,Male,34,25 - 45,African-American,0,0,0,13,Middle
9617,0,Male,33,25 - 45,African-American,0,0,0,4,Unknown
9618,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
9619,1,Female,42,25 - 45,African-American,0,0,0,5,Unknown
9620,0,Male,29,25 - 45,African-American,0,0,0,1,Unknown
9623,0,Female,33,25 - 45,Caucasian,0,0,0,0,Middle
9627,0,Male,40,25 - 45,African-American,0,0,0,0,Unknown
9629,1,Male,51,Greater than 45,African-American,1,0,1,19,Unknown
9630,0,Female,42,25 - 45,African-American,0,0,0,3,Unknown
9631,0,Female,42,25 - 45,African-American,0,0,0,3,Unknown
9633,1,Male,65,Greater than 45,African-American,0,0,0,7,Unknown
9635,0,Female,32,25 - 45,African-American,0,0,0,1,Unknown
9637,0,Female,38,25 - 45,Caucasian,0,0,0,5,Unknown
9639,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
9643,0,Male,38,25 - 45,Caucasian,0,0,0,5,High
9644,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
9645,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
9646,0,Male,57,Greater than 45,Caucasian,0,0,0,1,Unknown
9649,0,Male,39,25 - 45,Hispanic,0,0,0,0,Unknown
9653,1,Female,25,25 - 45,African-American,0,0,0,7,Unknown
9655,0,Female,33,25 - 45,Hispanic,0,0,0,2,High
9656,0,Female,33,25 - 45,Hispanic,0,0,0,2,High
9657,0,Female,33,25 - 45,Hispanic,0,0,0,2,High
9659,0,Male,35,25 - 45,Caucasian,0,0,0,3,Middle
9661,0,Male,33,25 - 45,African-American,0,0,0,0,Unknown
9663,0,Male,47,Greater than 45,Caucasian,0,0,0,0,Unknown
9665,0,Female,53,Greater than 45,Hispanic,0,0,0,0,Unknown
9669,0,Male,35,25 - 45,Caucasian,0,0,0,1,Middle
9670,0,Female,36,25 - 45,African-American,0,0,0,1,Middle
9671,0,Female,36,25 - 45,African-American,0,0,0,1,Middle
9672,0,Female,36,25 - 45,African-American,0,0,0,1,Middle
9675,0,Male,38,25 - 45,Caucasian,0,0,0,1,Unknown
9679,0,Male,58,Greater than 45,Caucasian,0,0,0,2,Unknown
9681,1,Male,34,25 - 45,African-American,0,0,0,7,Unknown
9682,1,Male,51,Greater than 45,Caucasian,0,0,0,6,High
9683,1,Male,51,Greater than 45,Caucasian,0,0,0,6,High
9685,0,Male,29,25 - 45,Caucasian,0,0,0,2,Unknown
9687,1,Male,24,Less than 25,African-American,0,0,4,8,High
9689,0,Male,32,25 - 45,Caucasian,0,0,0,0,High
9691,0,Female,39,25 - 45,African-American,0,0,0,1,Unknown
9695,1,Male,45,Greater than 45,African-American,1,0,1,20,High
9696,1,Male,45,Greater than 45,African-American,1,0,1,20,High
9697,1,Male,42,25 - 45,African-American,0,0,0,10,Middle
9698,1,Male,42,25 - 45,African-American,0,0,0,10,Middle
9701,0,Male,49,Greater than 45,African-American,0,0,0,4,Unknown
9705,0,Male,40,25 - 45,Caucasian,0,0,0,0,Unknown
9707,0,Male,25,25 - 45,African-American,0,1,0,2,High
9708,0,Male,25,25 - 45,African-American,0,1,0,2,High
9709,0,Male,25,25 - 45,African-American,0,1,0,2,High
9711,0,Male,25,25 - 45,Caucasian,0,0,0,0,Middle
9713,0,Male,25,25 - 45,Caucasian,0,0,0,0,Middle
9715,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
9717,0,Male,21,Less than 25,Caucasian,0,0,0,2,High
9721,0,Female,37,25 - 45,Caucasian,0,0,0,0,Unknown
9722,0,Female,36,25 - 45,African-American,0,0,0,1,Unknown
9723,0,Female,28,25 - 45,African-American,0,0,0,0,Unknown
9724,1,Male,24,Less than 25,African-American,0,0,0,11,Middle
9727,1,Male,24,Less than 25,African-American,0,0,0,11,Middle
9731,0,Male,23,Less than 25,African-American,0,0,0,2,Middle
9733,0,Male,25,25 - 45,African-American,0,1,1,2,Unknown
9734,0,Male,25,25 - 45,Caucasian,0,0,0,2,Unknown
9735,0,Male,25,25 - 45,Caucasian,0,0,0,2,Unknown
9737,0,Male,24,Less than 25,African-American,0,1,0,1,Unknown
9739,0,Male,46,Greater than 45,Caucasian,0,0,0,1,Unknown
9741,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
9743,0,Male,54,Greater than 45,Caucasian,0,0,0,2,Middle
9747,0,Male,33,25 - 45,Caucasian,0,0,0,0,Middle
9748,1,Male,35,25 - 45,African-American,0,0,0,7,Unknown
9749,1,Male,35,25 - 45,African-American,0,0,0,7,Unknown
9750,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
9753,1,Male,29,25 - 45,African-American,0,0,1,16,Middle
9757,0,Male,26,25 - 45,African-American,0,0,1,3,Unknown
9759,0,Male,34,25 - 45,Hispanic,0,0,0,3,Unknown
9760,0,Male,34,25 - 45,Hispanic,0,0,0,3,Unknown
9761,0,Male,34,25 - 45,Hispanic,0,0,0,3,Unknown
9763,0,Male,32,25 - 45,African-American,0,0,0,1,Unknown
9765,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
9767,0,Female,25,25 - 45,Caucasian,0,0,0,2,Middle
9769,0,Female,55,Greater than 45,African-American,0,0,0,1,Unknown
9773,1,Male,20,Less than 25,Caucasian,3,0,1,3,Unknown
9774,1,Male,20,Less than 25,Caucasian,3,0,1,3,Unknown
9775,1,Male,20,Less than 25,Caucasian,3,0,1,3,Unknown
9776,1,Male,39,25 - 45,African-American,2,2,1,19,High
9779,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
9783,0,Female,31,25 - 45,Caucasian,0,0,0,3,Middle
9785,0,Female,31,25 - 45,Caucasian,0,0,0,3,Middle
9786,0,Female,31,25 - 45,Caucasian,0,0,0,3,Middle
9787,0,Male,62,Greater than 45,African-American,0,0,0,0,Unknown
9789,1,Male,50,Greater than 45,African-American,0,0,0,13,High
9791,0,Male,25,25 - 45,Hispanic,0,0,0,2,High
9793,0,Male,25,25 - 45,Hispanic,0,0,0,2,High
9795,0,Male,31,25 - 45,African-American,0,0,0,4,Middle
9799,0,Male,31,25 - 45,Other,0,0,0,0,Unknown
9800,1,Male,54,Greater than 45,African-American,0,0,0,15,Unknown
9801,0,Male,26,25 - 45,Caucasian,1,0,0,2,High
9802,0,Male,26,25 - 45,Caucasian,1,0,0,2,High
9805,1,Male,50,Greater than 45,African-American,0,0,0,5,Unknown
9809,0,Male,37,25 - 45,Caucasian,0,0,0,2,Unknown
9811,1,Male,35,25 - 45,African-American,0,1,0,8,High
9812,0,Female,30,25 - 45,Other,0,0,0,4,High
9813,0,Female,30,25 - 45,Other,0,0,0,4,High
9815,0,Male,25,25 - 45,African-American,0,0,0,0,Unknown
9817,0,Male,44,25 - 45,African-American,0,0,0,0,High
9819,0,Female,29,25 - 45,Caucasian,0,0,0,2,Middle
9821,0,Female,29,25 - 45,Caucasian,0,0,0,2,Middle
9825,0,Male,46,Greater than 45,Caucasian,0,0,0,2,High
9826,0,Male,46,Greater than 45,Caucasian,0,0,0,2,High
9827,0,Male,46,Greater than 45,Caucasian,0,0,0,2,High
9828,0,Male,53,Greater than 45,Caucasian,0,0,0,0,Unknown
9831,0,Male,27,25 - 45,Hispanic,0,0,0,0,Unknown
9835,0,Female,21,Less than 25,African-American,0,0,0,0,High
9837,1,Male,23,Less than 25,African-American,0,1,0,6,Unknown
9838,1,Male,23,Less than 25,African-American,0,1,0,6,Unknown
9839,0,Male,42,25 - 45,African-American,0,0,0,4,Unknown
9841,1,Male,38,25 - 45,Caucasian,0,0,0,8,Unknown
9843,1,Male,62,Greater than 45,Caucasian,0,0,0,6,Unknown
9845,0,Male,42,25 - 45,African-American,0,0,0,0,Unknown
9847,0,Male,32,25 - 45,Caucasian,0,0,0,4,Unknown
9851,0,Female,29,25 - 45,African-American,0,0,0,1,Unknown
9852,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
9853,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
9854,0,Male,26,25 - 45,African-American,0,0,0,4,Middle
9857,1,Male,50,Greater than 45,Caucasian,0,0,0,9,High
9861,1,Male,40,25 - 45,African-American,0,0,0,13,Unknown
9863,0,Male,25,25 - 45,Caucasian,0,0,0,1,High
9864,0,Male,25,25 - 45,Caucasian,0,0,0,1,High
9865,0,Male,42,25 - 45,Caucasian,0,0,0,4,Unknown
9867,1,Male,56,Greater than 45,African-American,0,0,0,18,Unknown
9869,0,Male,42,25 - 45,Hispanic,0,0,0,1,Unknown
9871,0,Male,27,25 - 45,African-American,0,0,0,2,Unknown
9873,0,Male,23,Less than 25,Caucasian,0,0,0,0,Middle
9877,0,Male,38,25 - 45,African-American,0,0,0,2,Middle
9878,0,Male,38,25 - 45,African-American,0,0,0,2,Middle
9879,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
9880,0,Male,50,Greater than 45,African-American,0,0,0,0,Unknown
9883,0,Female,52,Greater than 45,African-American,0,0,0,1,Unknown
9887,0,Male,49,Greater than 45,African-American,0,0,0,0,Unknown
9889,0,Male,50,Greater than 45,Caucasian,0,0,0,0,Unknown
9890,0,Male,26,25 - 45,Caucasian,0,0,0,2,Middle
9891,0,Female,34,25 - 45,Caucasian,0,0,0,0,High
9893,0,Female,28,25 - 45,Caucasian,0,0,0,1,High
9895,0,Male,36,25 - 45,Caucasian,0,0,0,4,Middle
9897,0,Male,36,25 - 45,Caucasian,0,0,0,4,Middle
9899,0,Male,36,25 - 45,Caucasian,0,0,0,4,Middle
9903,0,Male,45,Greater than 45,African-American,0,0,0,1,Middle
9904,0,Male,45,Greater than 45,African-American,0,0,0,1,Middle
9905,0,Male,45,Greater than 45,African-American,0,0,0,1,Middle
9906,0,Male,45,Greater than 45,African-American,0,0,0,1,Middle
9909,0,Male,24,Less than 25,African-American,0,0,0,3,Middle
9913,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
9915,0,Male,25,25 - 45,African-American,0,0,0,4,Middle
9916,0,Male,45,Greater than 45,Caucasian,0,0,0,2,Unknown
9917,0,Male,53,Greater than 45,Hispanic,0,0,0,1,Unknown
9919,1,Male,26,25 - 45,African-American,0,2,0,13,Unknown
9921,1,Male,26,25 - 45,African-American,0,2,0,13,Unknown
9923,0,Male,26,25 - 45,Caucasian,0,0,0,1,High
9925,0,Male,26,25 - 45,Caucasian,0,0,0,1,High
9929,0,Male,71,Greater than 45,Caucasian,0,0,0,0,Unknown
9930,0,Male,24,Less than 25,Hispanic,0,0,0,0,Unknown
9931,0,Male,40,25 - 45,Caucasian,0,0,0,2,Unknown
9932,0,Male,60,Greater than 45,Caucasian,0,0,0,1,Unknown
9935,1,Male,39,25 - 45,African-American,0,0,0,5,Unknown
9939,1,Male,53,Greater than 45,Hispanic,0,0,0,18,Unknown
